t[s], q0[rad], dq_cur0[rad/s], q_ref0[rad], dq_ref0[rad/s], ddq_ref0[rad/s^2], q_ref_pre0[rad], q_ref_final0[rad], tau_ref0[Nm], tau_ref_wo_ene_fb0[Nm], tau_cur0[Nm], q1[rad], dq_cur1[rad/s], q_ref1[rad], dq_ref1[rad/s], ddq_ref1[rad/s^2], q_ref_pre1[rad], q_ref_final1[rad], tau_ref1[Nm], tau_ref_wo_ene_fb1[Nm], tau_cur1[Nm], q2[rad], dq_cur2[rad/s], q_ref2[rad], dq_ref2[rad/s], ddq_ref2[rad/s^2], q_ref_pre2[rad], q_ref_final2[rad], tau_ref2[Nm], tau_ref_wo_ene_fb2[Nm], tau_cur2[Nm], l_cur0[m], dl_cur0[m/s], loadcell_cur0[uint16], tension_cur0[N], dl_ref0[m/s], tension_ref0[N], tension_ref_filtered0[N], q_motor_cur0[rad], dq_motor_cur0[rad/s], current_cur0[A], motor_torque_ref0[Nm], current_ref0[A], motor_vq0[V], motor_vd0[V], vdd0[V], vin0[V], control_status0, l_cur1[m], dl_cur1[m/s], loadcell_cur1[uint16], tension_cur1[N], dl_ref1[m/s], tension_ref1[N], tension_ref_filtered1[N], q_motor_cur1[rad], dq_motor_cur1[rad/s], current_cur1[A], motor_torque_ref1[Nm], current_ref1[A], motor_vq1[V], motor_vd1[V], vdd1[V], vin1[V], control_status1, l_cur2[m], dl_cur2[m/s], loadcell_cur2[uint16], tension_cur2[N], dl_ref2[m/s], tension_ref2[N], tension_ref_filtered2[N], q_motor_cur2[rad], dq_motor_cur2[rad/s], current_cur2[A], motor_torque_ref2[Nm], current_ref2[A], motor_vq2[V], motor_vd2[V], vdd2[V], vin2[V], control_status2, l_cur3[m], dl_cur3[m/s], loadcell_cur3[uint16], tension_cur3[N], dl_ref3[m/s], tension_ref3[N], tension_ref_filtered3[N], q_motor_cur3[rad], dq_motor_cur3[rad/s], current_cur3[A], motor_torque_ref3[Nm], current_ref3[A], motor_vq3[V], motor_vd3[V], vdd3[V], vin3[V], control_status3, l_cur4[m], dl_cur4[m/s], loadcell_cur4[uint16], tension_cur4[N], dl_ref4[m/s], tension_ref4[N], tension_ref_filtered4[N], q_motor_cur4[rad], dq_motor_cur4[rad/s], current_cur4[A], motor_torque_ref4[Nm], current_ref4[A], motor_vq4[V], motor_vd4[V], vdd4[V], vin4[V], control_status4, l_cur5[m], dl_cur5[m/s], loadcell_cur5[uint16], tension_cur5[N], dl_ref5[m/s], tension_ref5[N], tension_ref_filtered5[N], q_motor_cur5[rad], dq_motor_cur5[rad/s], current_cur5[A], motor_torque_ref5[Nm], current_ref5[A], motor_vq5[V], motor_vd5[V], vdd5[V], vin5[V], control_status5, pose_cur_pos_x[m], pose_cur_pos_y[m], pose_cur_pos_z[m], pose_cur_ori_x, pose_cur_ori_y, pose_cur_ori_z, pose_cur_ori_w, roll[rad], pitch[rad], yaw[rad], twist_cur_pos_x[m/s], twist_cur_pos_y[m/s], twist_cur_pos_z[m/s], twist_cur_ang_x[rad/s], twist_cur_ang_y[rad/s], twist_cur_ang_z[rad/s], twist_ref_pos_x[m/s], twist_ref_pos_y[m/s], twist_ref_pos_z[m/s], twist_ref_ang_x[rad/s], twist_ref_ang_y[rad/s], twist_ref_ang_z[rad/s], twist_cur_robot_pos_x[m/s], twist_cur_robot_pos_y[m/s], twist_cur_robot_pos_z[m/s], twist_cur_robot_ang_x[rad/s], twist_cur_robot_ang_y[rad/s], twist_cur_robot_ang_z[rad/s], gravity_x, gravity_y, gravity_z, x_fd_x[m], x_fd_y[m], x_fd_z[m], x_fd_robot_x[m], x_fd_robot_y[m], x_fd_robot_z[m], obs_lin_vel_x, obs_lin_vel_y, obs_lin_vel_z, obs_ang_vel_x, obs_ang_vel_y, obs_ang_vel_z, obs_gravity_x, obs_gravity_y, obs_gravity_z, obs_lin_vel_x_ref, obs_lin_vel_y_ref, obs_ang_vel_z_ref, obs_joint0, obs_joint1, obs_joint2, obs_joint_vel0, obs_joint_vel1, obs_joint_vel2, obs_is_standing, action0, action1, action2, e_slide[J], e_slide_ref[J], contact, stop, jump_count, force_calibrator[N], min_tension[N], kp_flight0[Nm/rad], kp_flight1[Nm/rad], kp_flight2[Nm/rad], kd_flight_pull[Ns/m], kd_flight_loosen[Ns/m], kp_stance0[Nm/rad], kp_stance1[Nm/rad], kp_stance2[Nm/rad], kd_stance_pull[Ns/m], kd_stance_loosen[Ns/m], kd_stop_pull[Ns/m], kd_stop_loosen[Ns/m], kp_rl0[Nm/rad], kp_rl1[Nm/rad], kp_rl2[Nm/rad], kd_rl_pull[Ns/m], kd_rl_loosen[Ns/m], tau_max_flight0[Nm], tau_max_flight1[Nm], tau_max_flight2[Nm], tau_max_stance0[Nm], tau_max_stance1[Nm], tau_max_stance2[Nm], tau_max_rl0[Nm], tau_max_rl1[Nm], tau_max_rl2[Nm], k_slide_energy[s/m2], q_slide_0[m], dq_slide_takeoff_ref[m/s], t_st[s], k_footpos[s], h_ref[m], f_slide_launch[N], constforce_launch_period[s], jump_max, wave_count, 
14.5994, 0.00325971, 0, 0, 0, 0, 0, 0, -0.293374, -0.293374, 6.04356, -0.0139017, 0, 0, 0, 0, 0, 0, 1.25115, 1.25115, 4.41875, 0.417018, 0, 0.417677, 0, 0, 0.417677, 0, -10, -10, 4.17961, 0.00227029, 0.00383495, 95, 57.65, 0, 50.0383, 50.0383, -0.227029, -0.383495, 5.13757, 0.500383, 5.034, 0.0181274, 0, 11.9121, 74.8376, 0, -0.0138058, -0.0021914, 78, 29.88, 0, 49.9781, 49.9781, 1.38058, 0.21914, 4.9166, 0.499781, 4.95767, 0.0184326, 0.000976562, 11.9886, 75.7007, 0, 0.00809941, 0.00136962, 76, 56.1, 0, 50.0137, 50.0137, -0.809941, -0.136962, 5.27568, 0.500137, 5.25267, 0.0168152, 0.000305176, 11.9608, 74.9609, 0, -0.0122718, 0.00164355, 207, 196.99, 0, 176.516, 176.516, 1.22718, -0.164355, 19.0864, 1.76516, 18.736, 0.0458069, 0.00192261, 11.933, 74.9609, 0, 0.00822213, 0.00054785, 180, 189.7, 0, 186.956, 186.956, -0.822213, -0.054785, 19.3626, 1.86956, 19.3116, 0.0468445, -0.000976562, 12.0443, 75.5774, 0, -0.0292683, -0.0021914, 193, 201.17, 0, 189.743, 189.743, 2.92683, 0.21914, 19.5559, 1.89743, 19.6968, 0.0484009, 0.00268555, 12.0234, 74.9609, 0, -0.0124883, 0.0088144, 0.0028992, -0.00410841, 0.00774917, -0.00121325, 0.999961, -0.00821694, 0.0154985, -0.00242653, 0.00191854, -0.000202023, 0.00931448, -0.000440463, -0.000898714, 0.00508239, 0, 0, 0, 0, 0, 0, 0.00177455, -0.00027419, 0.00934115, -0.00145522, -0.000389926, 0.00319589, 0.0154878, 0.00823531, -0.999846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
14.6004, 0.00325971, 0, 0, 0, 0, 0, 0, -0.293374, -0.293374, 6.17095, -0.0139017, 0, 0, 0, 0, 0, 0, 1.25115, 1.25115, 4.34496, 0.417018, 0, 0.417677, 0, 0, 0.417677, 0, -10, -10, 3.83281, 0.00227029, 0.000821775, 95, 57.65, 0, 50.0082, 50.0082, -0.227029, -0.0821775, 4.94422, 0.500082, 5.03096, 0.0188904, 0.000274658, 11.9121, 74.8376, 0, -0.0138058, -0.00164355, 78, 29.88, 0, 49.9836, 49.9836, 1.38058, 0.164355, 4.86136, 0.499836, 4.95821, 0.0184326, 0.00100708, 11.9886, 75.7007, 0, 0.00809941, 0.000821775, 76, 56.1, 0, 50.0082, 50.0082, -0.809941, -0.0821775, 5.24806, 0.500082, 5.25209, 0.0175171, 0.000305176, 11.9608, 74.9609, 0, -0.0122718, -0.00273925, 207, 196.99, 0, 176.472, 176.472, 1.22718, 0.273925, 18.4511, 1.76472, 18.7311, 0.0466614, 0.00256348, 11.933, 74.9609, 0, 0.00822213, -0.000821775, 180, 189.7, 0, 186.942, 186.942, -0.822213, 0.0821775, 19.2521, 1.86942, 19.3101, 0.0479431, -0.00125122, 12.0443, 75.5774, 0, -0.0292683, -0.000821775, 192, 199.78, 0, 189.756, 189.756, 2.92683, 0.0821775, 19.3902, 1.89756, 19.6983, 0.0466614, 0.00335693, 12.0234, 74.9609, 0, -0.0124883, 0.0088144, 0.0028992, -0.00410841, 0.00774917, -0.00121325, 0.999961, -0.00821694, 0.0154985, -0.00242653, 0.00191854, -0.000202023, 0.00931448, -0.000440463, -0.000898714, 0.00508239, 0, 0, 0, 0, 0, 0, 0.00177455, -0.00027419, 0.00934115, -0.00145522, -0.000389926, 0.00319589, 0.0154878, 0.00823531, -0.999846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
14.6017, 0.00325971, 0, 0, 0, 0, 0, 0, -0.293374, -0.293374, 6.17095, -0.0139017, 0, 0, 0, 0, 0, 0, 1.25115, 1.25115, 4.34496, 0.417018, 0, 0.417677, 0, 0, 0.417677, 0, -10, -10, 3.83281, 0.00227029, -0.0032871, 95, 57.65, 0, 49.9671, 49.9671, -0.227029, 0.32871, 4.80612, 0.499671, 5.02681, 0.0186462, -0.000183105, 11.9121, 74.8376, 0, -0.0138058, 0.00246532, 78, 29.88, 0, 50.0247, 50.0247, 1.38058, -0.246532, 4.97184, 0.500247, 4.9623, 0.0188599, 0.000823975, 11.9886, 75.7007, 0, 0.00809941, -0.00164355, 76, 56.1, 0, 49.9836, 49.9836, -0.809941, 0.164355, 5.24806, 0.499836, 5.24949, 0.0186462, -6.10352e-05, 11.9608, 74.9609, 0, -0.0122718, 0.00301317, 207, 196.99, 0, 176.529, 176.529, 1.22718, -0.301317, 19.0587, 1.76529, 18.7375, 0.0468445, 0.00161743, 11.933, 74.9609, 0, 0.00822213, 0.00054785, 180, 189.7, 0, 186.956, 186.956, -0.822213, -0.054785, 19.5007, 1.86956, 19.3116, 0.0473938, -0.000732422, 12.0443, 75.5774, 0, -0.0292683, 0.00383495, 192, 199.78, 0, 189.803, 189.803, 2.92683, -0.383495, 19.8874, 1.89803, 19.7035, 0.046814, 0.00335693, 12.0234, 74.9609, 0, -0.0124883, 0.0088144, 0.0028992, -0.00410841, 0.00774917, -0.00121325, 0.999961, -0.00821694, 0.0154985, -0.00242653, 0.00191854, -0.000202023, 0.00931448, -0.000440463, -0.000898714, 0.00508239, 0, 0, 0, 0, 0, 0, 0.00177455, -0.00027419, 0.00934115, -1.18272e-19, -2.36543e-19, 0.0010653, 0.0154878, 0.00823531, -0.999846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
14.6024, 0.00325971, 0, 0, 0, 0, 0, 0, -0.293374, -0.293374, 5.54634, -0.0139017, 0, 0, 0, 0, 0, 0, 1.25115, 1.25115, 4.55544, 0.417018, 0, 0.417677, 0, 0, 0.417677, 0, -10, -10, 5.11841, 0.00227029, -0.0010957, 95, 57.65, 0, 49.989, 49.989, -0.227029, 0.10957, 4.88898, 0.49989, 5.02902, 0.0179749, 9.15527e-05, 11.9121, 74.8376, 0, -0.0138058, 0.00164355, 78, 29.88, 0, 50.0164, 50.0164, 1.38058, -0.164355, 4.99947, 0.500164, 4.96148, 0.0186462, 0.00106812, 11.9886, 75.7007, 0, 0.00809941, -0.00136962, 75, 54.75, 0, 49.9863, 49.9863, -0.809941, 0.136962, 5.08233, 0.499863, 5.24978, 0.0194092, 0.000183105, 11.9608, 74.9609, 0, -0.0122718, -0.00273925, 207, 196.99, 0, 176.472, 176.472, 1.22718, 0.273925, 18.8654, 1.76472, 18.7311, 0.0458374, 0.00262451, 11.933, 74.9609, 0, 0.00822213, 0.000273925, 179, 188.28, 0, 186.953, 186.953, -0.822213, -0.0273925, 19.114, 1.86953, 19.3113, 0.0479431, -0.000976562, 12.0443, 75.5774, 0, -0.0292683, -0.00273925, 193, 201.17, 0, 189.737, 189.737, 2.92683, 0.273925, 19.7769, 1.89737, 19.6962, 0.0487061, 0.00299072, 12.0234, 74.9609, 0, -0.0124783, 0.00881314, 0.00294505, -0.00411101, 0.00774088, -0.00120034, 0.999961, -0.00822213, 0.015482, -0.00240072, 0.00157448, 0.000108173, 0.0093877, 0.00089689, -0.000667201, 0.00298418, 0, 0, 0, 0, 0, 0, 0.00142878, 3.44907e-05, 0.00941154, -1.18272e-19, -2.36543e-19, 0.0010653, 0.0154713, 0.00824028, -0.999846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
14.6034, 0.00325971, 0, 0, 0, 0, 0, 0, -0.293374, -0.293374, 5.54651, -0.0139017, 0, 0, 0, 0, 0, 0, 1.25115, 1.25115, 4.1397, 0.417018, 0, 0.417677, 0, 0, 0.417677, 0, -10, -10, 6.38321, 0.00227029, 0.00383495, 94, 56.32, 0, 50.0383, 50.0383, -0.227029, -0.383495, 5.05471, 0.500383, 5.034, 0.0178223, 9.15527e-05, 11.9121, 75.0842, 0, -0.0138058, -0.00136962, 78, 29.88, 0, 49.9863, 49.9863, 1.38058, 0.136962, 4.97184, 0.499863, 4.95848, 0.0188904, 0.000915527, 11.9886, 74.9609, 0, 0.00809941, 0.000273925, 75, 54.75, 0, 50.0027, 50.0027, -0.809941, -0.0273925, 5.3033, 0.500027, 5.25151, 0.0177917, -3.05176e-05, 11.9608, 74.9609, 0, -0.0122718, 0.000273925, 207, 196.99, 0, 176.502, 176.502, 1.22718, -0.0273925, 18.672, 1.76502, 18.7344, 0.0473633, 0.00213623, 11.933, 74.7144, 0, 0.00822213, -0.000273925, 179, 188.28, 0, 186.948, 186.948, -0.822213, 0.0273925, 19.3902, 1.86948, 19.3107, 0.047821, -0.000701904, 12.0443, 74.9609, 0, -0.0292683, -0.000273925, 193, 201.17, 0, 189.762, 189.762, 2.92683, 0.0273925, 20.0531, 1.89762, 19.699, 0.0474243, 0.00305176, 12.0234, 74.9609, 0, -0.0124783, 0.00881314, 0.00294505, -0.00411101, 0.00774088, -0.00120034, 0.999961, -0.00822213, 0.015482, -0.00240072, 0.00157448, 0.000108173, 0.0093877, 0.00089689, -0.000667201, 0.00298418, 0, 0, 0, 0, 0, 0, 0.00142878, 3.44907e-05, 0.00941154, -1.18272e-19, -2.36543e-19, 0.0010653, 0.0154713, 0.00824028, -0.999846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
14.6044, 0.00325971, 0, 0, 0, 0, 0, 0, -0.293374, -0.293374, 5.78664, -0.0139017, 0, 0, 0, 0, 0, 0, 1.25115, 1.25115, 4.00177, 0.417018, 0, 0.417677, 0, 0, 0.417677, 0, -10, -10, 5.44656, 0.00227029, -0.000273925, 94, 56.32, 0, 49.9973, 49.9973, -0.227029, 0.0273925, 5.13757, 0.499973, 5.02985, 0.0184937, 0.000183105, 11.9747, 75.0842, 0, -0.0138058, -0.000821775, 78, 29.88, 0, 49.9918, 49.9918, 1.38058, 0.0821775, 4.94422, 0.499918, 4.95903, 0.019104, 0.00109863, 11.9956, 74.9609, 0, 0.00809941, 0.00054785, 76, 56.1, 0, 50.0055, 50.0055, -0.809941, -0.054785, 5.13757, 0.500055, 5.2518, 0.0170288, 0.000244141, 11.9678, 74.9609, 0, -0.0122718, -0, 207, 196.99, 0, 176.499, 176.499, 1.22718, 0, 19.0864, 1.76499, 18.7341, 0.0456543, 0.00134277, 11.926, 74.7144, 0, 0.00822213, -0.000273925, 179, 188.28, 0, 186.948, 186.948, -0.822213, 0.0273925, 19.3626, 1.86948, 19.3107, 0.0482178, -0.000976562, 12.0513, 74.9609, 0, -0.0292683, -0.0021914, 194, 202.56, 0, 189.743, 189.743, 2.92683, 0.21914, 19.5283, 1.89743, 19.6968, 0.0467224, 0.00360107, 11.9886, 74.9609, 0, -0.0124783, 0.00881314, 0.00294505, -0.00411101, 0.00774088, -0.00120034, 0.999961, -0.00822213, 0.015482, -0.00240072, 0.00157448, 0.000108173, 0.0093877, 0.00089689, -0.000667201, 0.00298418, 0, 0, 0, 0, 0, 0, 0.00142878, 3.44907e-05, 0.00941154, -1.18272e-19, -2.36543e-19, 0.0010653, 0.0154713, 0.00824028, -0.999846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
14.6055, 0.00325971, 0, 0, 0, 0, 0, 0, -0.293374, -0.293374, 5.78647, -0.0139017, 0, 0, 0, 0, 0, 0, 1.25115, 1.25115, 4.41751, 0.417018, 0, 0.417677, 0, 0, 0.417677, 0, -10, -10, 4.18175, 0.00227029, -0.00493065, 95, 57.65, 0, 49.9507, 49.9507, -0.227029, 0.493065, 4.88898, 0.499507, 5.02515, 0.0171204, 0.000244141, 11.9747, 75.0842, 0, -0.0138058, -0.00684812, 78, 29.88, 0, 49.9315, 49.9315, 1.38058, 0.684812, 4.9166, 0.499315, 4.95303, 0.019043, 0.00112915, 11.9956, 74.9609, 0, 0.00809941, 0.00356102, 76, 56.1, 0, 50.0356, 50.0356, -0.809941, -0.356102, 5.16519, 0.500356, 5.25498, 0.0168152, 9.15527e-05, 11.9678, 74.9609, 0, -0.0122718, -0.00191747, 207, 196.99, 0, 176.48, 176.48, 1.22718, 0.191747, 18.7825, 1.7648, 18.732, 0.0457458, 0.00204468, 11.926, 74.7144, 0, 0.00822213, -0.000273925, 179, 188.28, 0, 186.948, 186.948, -0.822213, 0.0273925, 19.2245, 1.86948, 19.3107, 0.047821, -0.000793457, 12.0513, 74.9609, 0, -0.0292683, 0.00383495, 194, 202.56, 0, 189.803, 189.803, 2.92683, -0.383495, 19.7769, 1.89803, 19.7035, 0.0476685, 0.00302124, 11.9886, 74.9609, 0, -0.0124783, 0.00881314, 0.00294505, -0.00411101, 0.00774088, -0.00120034, 0.999961, -0.00822213, 0.015482, -0.00240072, 0.00157448, 0.000108173, 0.0093877, 0.00089689, -0.000667201, 0.00298418, 0, 0, 0, 0, 0, 0, 0.00142878, 3.44907e-05, 0.00941154, -1.18272e-19, -2.36543e-19, 0.0010653, 0.0154713, 0.00824028, -0.999846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
14.6064, 0.00325971, 0, 0, 0, 0, 0, 0, -0.293374, -0.293374, 6.04356, -0.0139017, 0, 0, 0, 0, 0, 0, 1.25115, 1.25115, 4.41875, 0.417018, 0, 0.417677, 0, 0, 0.417677, 0, -10, -10, 4.17961, 0.00227029, 0.0010957, 95, 57.65, 0, 50.011, 50.011, -0.227029, -0.10957, 5.02709, 0.50011, 5.03123, 0.0176392, 6.10352e-05, 11.9747, 75.0842, 0, -0.0138058, 0.000821775, 78, 29.88, 0, 50.0082, 50.0082, 1.38058, -0.0821775, 4.97184, 0.500082, 4.96067, 0.0181274, 0.0010376, 11.9956, 74.9609, 0, 0.00809941, -0.00054785, 76, 56.1, 0, 49.9945, 49.9945, -0.809941, 0.054785, 5.35854, 0.499945, 5.25064, 0.0178223, 0.000183105, 11.9678, 74.9609, 0, -0.0122718, 0.00301317, 207, 196.99, 0, 176.529, 176.529, 1.22718, -0.301317, 18.9759, 1.76529, 18.7375, 0.046936, 0.00167847, 11.926, 74.7144, 0, 0.00822213, -0, 180, 189.7, 0, 186.95, 186.95, -0.822213, 0, 19.4454, 1.8695, 19.311, 0.0471802, -0.000671387, 12.0513, 74.9609, 0, -0.0292683, -0.00054785, 193, 201.17, 0, 189.759, 189.759, 2.92683, 0.054785, 19.4454, 1.89759, 19.6987, 0.0481567, 0.00289917, 11.9886, 74.9609, 0, -0.0124783, 0.00881314, 0.00294505, -0.00411101, 0.00774088, -0.00120034, 0.999961, -0.00822213, 0.015482, -0.00240072, 0.00157448, 0.000108173, 0.0093877, 0.00089689, -0.000667201, 0.00298418, 0, 0, 0, 0, 0, 0, 0.00142878, 3.44907e-05, 0.00941154, 0.0036903, -0.00213059, -0.00319589, 0.0154713, 0.00824028, -0.999846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
14.6074, 0.00325971, 0, 0, 0, 0, 0, 0, -0.293374, -0.293374, 6.04356, -0.0139017, 0, 0, 0, 0, 0, 0, 1.25115, 1.25115, 4.41875, 0.417018, 0, 0.417677, 0, 0, 0.417677, 0, -10, -10, 4.17961, 0.00227029, 0.00164355, 95, 57.65, 0, 50.0164, 50.0164, -0.227029, -0.164355, 5.05471, 0.500164, 5.03179, 0.0187988, 0.000152588, 11.9747, 75.0842, 0, -0.0138058, 0.000821775, 78, 29.88, 0, 50.0082, 50.0082, 1.38058, -0.0821775, 4.88898, 0.500082, 4.96067, 0.0191345, 0.000976562, 11.9956, 74.9609, 0, 0.00809941, -0.00164355, 76, 56.1, 0, 49.9836, 49.9836, -0.809941, 0.164355, 5.3033, 0.499836, 5.24949, 0.0187683, 0.000213623, 11.9678, 74.9609, 0, -0.0122718, -0.0010957, 207, 196.99, 0, 176.488, 176.488, 1.22718, 0.10957, 18.7273, 1.76488, 18.7329, 0.0460205, 0.00268555, 11.926, 74.7144, 0, 0.00822213, -0.00054785, 180, 189.7, 0, 186.945, 186.945, -0.822213, 0.054785, 19.1968, 1.86945, 19.3104, 0.0480042, -0.00109863, 12.0513, 74.9609, 0, -0.0292683, 0.00136962, 193, 201.17, 0, 189.778, 189.778, 2.92683, -0.136962, 19.4731, 1.89778, 19.7008, 0.0463562, 0.00360107, 11.9886, 74.9609, 0, -0.012473, 0.00881551, 0.00299121, -0.00410272, 0.00774217, -0.0011996, 0.999961, -0.00820554, 0.0154846, -0.00239924, 0.000745891, 0.00070647, 0.00871802, 0.00456687, -0.00270629, -0.0013555, 0, 0, 0, 0, 0, 0, 0.000609158, 0.000636492, 0.00873402, 0.0036903, -0.00213059, -0.00319589, 0.0154739, 0.00822368, -0.999846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
14.6085, 0.00325971, 0, 0, 0, 0, 0, 0, -0.293374, -0.293374, 5.54864, -0.0139017, 0, 0, 0, 0, 0, 0, 1.25115, 1.25115, 4.70426, 0.417018, 0, 0.417677, 0, 0, 0.417677, 0, -10, -10, 5.80986, 0.00227029, 0.00164355, 95, 57.65, 0, 50.0164, 50.0164, -0.227029, -0.164355, 5.22044, 0.500164, 5.03179, 0.0169067, 0.000152588, 11.9747, 75.0842, 0, -0.0138058, 0.00273925, 78, 29.88, 0, 50.0274, 50.0274, 1.38058, -0.273925, 4.94422, 0.500274, 4.96258, 0.0186462, 0.000793457, 11.9956, 74.9609, 0, 0.00809941, -0.00054785, 75, 54.75, 0, 49.9945, 49.9945, -0.809941, 0.054785, 5.24806, 0.499945, 5.25064, 0.0186157, 0.000549316, 11.9678, 74.9609, 0, -0.0122718, -0, 207, 196.99, 0, 176.499, 176.499, 1.22718, 0, 18.9483, 1.76499, 18.7341, 0.0464783, 0.00183105, 11.926, 74.7144, 0, 0.00822213, -0.00054785, 180, 189.7, 0, 186.945, 186.945, -0.822213, 0.054785, 19.4454, 1.86945, 19.3104, 0.0470886, -0.000732422, 12.0513, 74.9609, 0, -0.0292683, 0.0021914, 194, 202.56, 0, 189.787, 189.787, 2.92683, -0.21914, 19.8598, 1.89787, 19.7017, 0.0466919, 0.00338745, 11.9886, 74.9609, 0, -0.012473, 0.00881551, 0.00299121, -0.00410272, 0.00774217, -0.0011996, 0.999961, -0.00820554, 0.0154846, -0.00239924, 0.000745891, 0.00070647, 0.00871802, 0.00456687, -0.00270629, -0.0013555, 0, 0, 0, 0, 0, 0, 0.000609158, 0.000636492, 0.00873402, 0.0036903, -0.00213059, -0.00319589, 0.0154739, 0.00822368, -0.999846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
